license,begin_time,end_time,load_hotspot,drop_hotspot,od_distance,traveled_from_charged,to_charge,cs_index,cs_name
1,2014-07-03 17:45:11.822031,2014-07-03 17:50:01.822031,31,39,1.8466051403262096,92.95191008135798,0,,
1,2014-07-03 18:34:12.322031,2014-07-03 18:53:18.322031,34,6,3.1748621803964383,97.06352917227483,0,,
1,2014-07-03 19:13:28.210920,2014-07-03 19:19:47.544253,4,12,2.04430348604314,100.10060291937972,0,,
1,2014-07-03 19:47:55.544253,2014-07-03 19:53:33.544253,82,84,5.18601610210666,115.4546021330295,1,0,A01
1,2014-07-03 21:36:08.544253,2014-07-03 21:45:25.877586,79,56,3.7552648665109194,4.577489789171408,0,,
1,2014-07-03 21:58:32.377586,2014-07-03 22:03:03.377586,72,56,1.9078317027846867,8.413395539001899,0,,
1,2014-07-03 23:26:16.377586,2014-07-03 23:50:20.377586,24,71,14.79477616544262,44.462907181481555,0,,
1,2014-07-04 00:11:01.377586,2014-07-04 00:23:41.377586,10,31,14.607625281068367,69.30827267840766,0,,
1,2014-07-04 01:36:52.377586,2014-07-04 01:46:45.377586,197,58,6.726667282220566,123.05591174076504,0,,
1,2014-07-04 02:03:10.377586,2014-07-04 02:16:20.377586,25,9,12.929591285473135,143.38011971169882,0,,
1,2014-07-04 02:45:38.977586,2014-07-04 02:54:09.886677,1,8,3.048980274921982,149.77448535380432,0,,
1,2014-07-04 03:09:50.553344,2014-07-04 03:55:53.553344,28,11,4.04411640593172,156.44824235803637,1,0,A01
1,2014-07-04 05:36:07.220011,2014-07-04 05:41:14.720011,13,4,2.0103656732097077,2.953412778822399,0,,
1,2014-07-04 05:57:51.720011,2014-07-04 06:05:07.720011,34,3,5.8483084893025765,18.533349484133225,0,,
1,2014-07-04 06:34:13.720011,2014-07-04 06:45:51.720011,49,2,6.9642959293865125,44.72297068383766,0,,
1,2014-07-04 07:38:09.386678,2014-07-04 07:48:53.386678,8,3,2.313946598220214,65.2302228939036,0,,
1,2014-07-04 08:12:29.886678,2014-07-04 08:22:21.220011,28,2,13.824357287519062,81.68584638046464,0,,
1,2014-07-04 08:49:25.677154,2014-07-04 09:09:37.677154,3,25,11.46863569135144,94.35274944076792,0,,
1,2014-07-04 10:21:28.880790,2014-07-04 10:30:07.880790,45,82,3.4166706292465627,97.76942007001449,0,,
1,2014-07-04 11:03:17.880790,2014-07-04 11:07:08.880790,127,74,2.0327784401573377,102.68880201018229,0,,
1,2014-07-04 11:26:54.880790,2014-07-04 11:35:48.880790,50,83,9.483006893878374,117.88098226899862,0,,
1,2014-07-04 12:20:42.880790,2014-07-04 12:36:57.380790,62,2,7.369104766729674,141.6019425465584,0,,
1,2014-07-04 12:54:27.287767,2014-07-04 13:02:16.287767,3,2,1.7761677821523782,144.57637769766262,0,,
1,2014-07-04 14:14:57.287767,2014-07-04 14:35:14.287767,10,92,11.974476687313256,170.71647743639744,0,,
1,2014-07-04 14:47:22.287767,2014-07-04 14:49:47.287767,93,190,2.7941719076940483,174.32323501404807,0,,
1,2014-07-04 15:24:48.287767,2014-07-04 15:28:06.287767,129,82,2.4520583856077174,181.25951886851212,1,0,A01
1,2014-07-04 17:21:09.287767,2014-07-04 17:28:02.287767,133,60,4.712165413124434,8.34147560550386,0,,
1,2014-07-04 18:58:38.287767,2014-07-04 19:23:38.287767,72,21,14.96275441251973,34.63757150254684,0,,
1,2014-07-04 19:40:59.573481,2014-07-04 19:48:39.573481,17,95,3.6049813747635953,39.138767092906406,0,,
1,2014-07-04 20:02:16.573481,2014-07-04 20:19:08.573481,34,4,3.7090373323927928,45.31308803155228,0,,
1,2014-07-04 20:34:45.023481,2014-07-04 20:44:51.823481,6,0,1.94859007218398,48.427583511699495,0,,
1,2014-07-04 20:59:33.023481,2014-07-04 21:21:03.023481,3,15,11.622235216806994,61.66608266061514,0,,
1,2014-07-04 21:38:32.273481,2014-07-04 21:46:01.523481,11,8,2.393243163684697,68.82309571262081,0,,
1,2014-07-04 22:01:24.311360,2014-07-04 22:14:05.711360,8,15,4.6925543255725355,74.42844518870825,0,,
1,2014-07-04 23:06:37.711360,2014-07-04 23:12:09.711360,11,19,2.119819089424552,81.31203416645377,0,,
1,2014-07-04 23:43:21.711360,2014-07-04 23:55:36.711360,17,8,5.362819818714558,97.97195619389642,0,,
1,2014-07-05 00:17:09.044693,2014-07-05 00:39:51.044693,32,85,11.391564700533413,112.48257603138512,0,,
1,2014-07-05 02:27:56.622924,2014-07-05 02:34:44.289591,15,17,4.178711214930091,116.66128724631521,0,,
1,2014-07-05 02:47:46.956258,2014-07-05 02:52:57.956258,17,11,1.5213781012809562,119.28985236913319,1,0,A01
1,2014-07-05 05:04:17.956258,2014-07-05 05:17:35.956258,58,153,12.166990496877007,21.84112384772753,0,,
1,2014-07-05 06:11:05.456258,2014-07-05 06:19:28.456258,69,2,6.1781067413031625,38.439670881809626,0,,
1,2014-07-05 07:31:17.261653,2014-07-05 07:38:05.261653,45,30,3.1451658152958104,41.58483669710544,1,0,A01
1,2014-07-05 09:15:24.261653,2014-07-05 09:31:24.261653,25,59,4.0423147751720085,7.6100657566922525,0,,
1,2014-07-05 09:56:24.261653,2014-07-05 10:07:31.261653,66,30,2.3193128503672407,11.39438155437552,0,,
1,2014-07-05 10:27:26.261653,2014-07-05 10:29:20.261653,25,137,4.437929492867586,19.40006202876335,0,,
1,2014-07-05 10:33:29.261653,2014-07-05 10:49:48.261653,82,64,8.26199861455194,31.1831165381761,0,,
1,2014-07-05 11:10:07.261653,2014-07-05 11:12:26.261653,30,64,2.1304110684040043,35.65570461269925,0,,
1,2014-07-05 12:03:27.261653,2014-07-05 12:18:07.261653,106,129,5.502384643588086,55.49723725023834,0,,
1,2014-07-05 12:46:49.261653,2014-07-05 12:52:09.547367,20,20,2.0550082608540983,65.04820956717346,0,,
1,2014-07-05 13:11:43.547367,2014-07-05 13:15:59.547367,27,64,2.4866775034835427,75.10299192791537,0,,
1,2014-07-05 13:29:49.922367,2014-07-05 13:47:09.922367,67,148,12.449691415472396,88.57012389609346,0,,
1,2014-07-05 14:22:07.922367,2014-07-05 14:40:18.922367,122,126,10.222248290601648,110.21043401337604,0,,
1,2014-07-05 14:54:49.922367,2014-07-05 15:31:48.922367,184,162,19.341900433149096,130.4706872724299,0,,
1,2014-07-05 16:00:22.922367,2014-07-05 16:10:04.922367,255,124,2.160777925479939,133.5087307373031,0,,
1,2014-07-05 16:46:56.922367,2014-07-05 17:38:48.922367,52,111,14.5722806900539,153.51812835670708,0,,
1,2014-07-05 17:49:54.922367,2014-07-05 18:17:32.922367,129,8,16.405743461585427,171.05483411713092,0,,
1,2014-07-05 18:47:34.922367,2014-07-05 18:56:30.422367,1,44,3.841596551942344,181.8323106712323,1,0,A01
1,2014-07-05 20:46:09.422367,2014-07-05 20:51:04.922367,19,83,1.9334501559970172,5.4824900339594524,0,,
1,2014-07-05 21:15:04.922367,2014-07-05 21:23:03.922367,42,71,4.166121946619584,18.157507094459906,0,,
1,2014-07-05 21:46:15.922367,2014-07-05 21:52:12.922367,73,62,2.654552649562362,22.774457694007953,0,,
1,2014-07-05 22:08:20.722367,2014-07-05 22:18:44.722367,50,84,1.5390606550920518,25.059746990214045,0,,
1,2014-07-05 23:19:06.722367,2014-07-05 23:24:14.972367,20,26,2.1301804915380806,35.034570417271155,0,,
1,2014-07-06 00:34:29.972367,2014-07-06 00:42:31.972367,48,39,2.395716045164896,53.74458296936309,0,,
1,2014-07-06 01:07:56.722367,2014-07-06 01:19:40.055700,13,8,5.154792262273827,64.49880799640783,0,,
1,2014-07-06 01:56:54.555700,2014-07-06 02:03:31.055700,6,23,2.5194432177647377,79.4493772399909,0,,
1,2014-07-06 02:13:14.055700,2014-07-06 02:26:14.055700,7,34,10.852631360424422,92.2881892236941,0,,
1,2014-07-06 02:37:21.055700,2014-07-06 02:46:55.055700,30,9,4.286371928781226,99.09310188114739,0,,
1,2014-07-06 03:30:26.305700,2014-07-06 03:36:35.805700,9,20,2.2120354334978867,107.06758875656139,0,,
1,2014-07-06 05:23:09.570182,2014-07-06 05:26:04.570182,203,78,2.525425540269981,109.59301429683137,0,,
1,2014-07-06 05:52:18.570182,2014-07-06 05:58:13.570182,22,78,2.493107485460049,115.65656420159436,0,,
1,2014-07-06 06:28:05.570182,2014-07-06 06:48:20.570182,51,18,10.741648698450591,129.42575035524965,0,,
1,2014-07-06 07:22:54.570182,2014-07-06 07:31:32.820182,9,26,3.1093840591322457,143.79863104039964,0,,
1,2014-07-06 09:28:07.209926,2014-07-06 09:36:23.209926,58,0,3.4506599978708405,147.24929103827048,0,,
1,2014-07-06 09:55:37.709926,2014-07-06 10:01:07.709926,0,11,3.3413269722708563,151.6182671229683,1,0,A01
1,2014-07-06 12:00:01.709926,2014-07-06 12:08:20.959926,5,17,2.935148585160408,6.09676839686165,0,,
1,2014-07-06 12:32:47.388497,2014-07-06 12:50:44.388497,34,83,7.424781019107863,17.294287217854965,0,,
1,2014-07-06 13:12:52.388497,2014-07-06 13:22:53.888497,9,12,4.8783870190780725,26.318262160731365,0,,
1,2014-07-06 13:55:34.888497,2014-07-06 14:10:57.888497,19,84,7.5400909398394065,39.48016881243858,0,,
1,2014-07-06 14:41:06.888497,2014-07-06 14:54:24.888497,48,12,2.328602190395497,55.232811115232685,0,,
1,2014-07-06 15:06:13.221830,2014-07-06 15:22:07.721830,15,95,4.5578397364223795,61.14793203906688,0,,
1,2014-07-06 15:39:34.721830,2014-07-06 15:54:31.721830,63,36,5.219282570991466,71.30973082476108,0,,
1,2014-07-06 16:39:12.055163,2014-07-06 16:52:25.055163,90,45,7.508108273981287,80.29486761259025,0,,
1,2014-07-06 17:09:27.555163,2014-07-06 17:19:05.055163,65,0,2.875100139909348,84.2124867412254,0,,
1,2014-07-06 20:02:48.055163,2014-07-06 20:13:53.555163,25,75,2.9671092209863503,133.13155342969017,0,,
1,2014-07-06 20:33:46.680163,2014-07-06 20:50:02.680163,83,110,9.150420315322076,143.2494956931839,0,,
1,2014-07-06 22:01:52.680163,2014-07-06 22:13:07.346830,11,15,3.169883303732437,163.07645806833432,0,,
1,2014-07-06 22:45:36.346830,2014-07-06 23:07:25.346830,8,79,18.267484566746344,189.84614467723537,1,7,C01
1,2014-07-07 01:06:36.346830,2014-07-07 01:14:24.346830,22,61,5.702201001044173,10.91121196239339,0,,
1,2014-07-07 01:37:57.346830,2014-07-07 01:42:05.180163,24,14,1.4804705198638215,15.470150763844908,0,,
1,2014-07-07 01:57:48.180163,2014-07-07 02:08:32.513496,21,4,3.0139404000285106,19.295710752381012,0,,
1,2014-07-07 02:20:03.590419,2014-07-07 02:29:02.447562,16,6,3.3711620196087018,23.62537794657122,0,,
1,2014-07-07 03:17:30.447562,2014-07-07 03:22:32.114229,7,4,3.0732656069621838,36.49224540223746,0,,
1,2014-07-07 03:50:29.114229,2014-07-07 04:08:48.614229,1,85,10.174005393565288,59.24885466797084,0,,
1,2014-07-07 04:26:25.614229,2014-07-07 04:48:57.614229,104,12,10.332281298523457,71.38525272725502,0,,
1,2014-07-07 05:23:38.614229,2014-07-07 05:30:43.614229,1,21,5.568321890073185,80.50128072058011,0,,
1,2014-07-07 05:56:11.614229,2014-07-07 06:03:28.614229,6,0,1.94859007218398,89.50872883940002,0,,
1,2014-07-07 06:16:06.790700,2014-07-07 06:31:03.790700,0,63,8.765790073554996,99.30216802538197,0,,
1,2014-07-07 06:50:36.790700,2014-07-07 07:07:07.790700,76,13,3.2071399788635166,108.24674250588818,0,,
2,2014-07-01 00:00:00.000000,2014-07-01 00:10:36.000000,76,95,5.5203504641856185,5.5203504641856185,0,,
2,2014-07-01 01:34:38.000000,2014-07-01 01:48:52.000000,57,57,4.4384420352119,48.91492634793937,0,,
2,2014-07-01 02:13:22.000000,2014-07-01 02:20:31.750000,1,8,3.048980274921982,69.08490655373267,0,,
2,2014-07-01 02:36:35.673077,2014-07-01 02:43:40.673077,8,9,2.759840845076604,72.75754254932419,0,,
2,2014-07-01 03:09:42.173077,2014-07-01 03:19:05.900350,1,6,3.9752872736272953,80.07821519013501,0,,
2,2014-07-01 03:32:29.547409,2014-07-01 03:46:36.547409,4,46,9.783364094028608,90.85434954522539,0,,
2,2014-07-01 03:55:47.547409,2014-07-01 04:00:28.547409,53,24,5.67054065183133,97.17823841692672,0,,
2,2014-07-01 04:45:07.547409,2014-07-01 04:48:54.547409,11,19,2.119819089424552,116.50754902086108,1,7,C01
2,2014-07-01 06:27:45.547409,2014-07-01 06:34:21.214076,11,8,2.393243163684697,4.93662006316737,0,,
2,2014-07-01 07:11:25.214076,2014-07-01 07:21:42.464076,13,3,4.540312128096507,17.899643421896563,0,,
2,2014-07-01 07:46:44.834446,2014-07-01 08:03:55.501113,8,20,5.800185806636665,25.56101741521334,0,,
2,2014-07-01 08:53:44.001113,2014-07-01 09:00:39.715399,11,10,1.9922515900725704,34.50126719660141,0,,
2,2014-07-01 12:24:36.715399,2014-07-01 12:43:33.715399,67,4,10.412217775566855,52.55330009292247,0,,
2,2014-07-01 13:02:38.382066,2014-07-01 13:12:13.382066,0,36,4.291878577879993,61.254401182422136,0,,
2,2014-07-01 13:28:48.382066,2014-07-01 13:40:01.132066,31,11,2.787016475794561,64.56227099456166,0,,
2,2014-07-01 13:54:39.819566,2014-07-01 13:59:58.319566,13,1,3.1306972680200387,68.63601536819439,0,,
2,2014-07-01 14:13:27.838085,2014-07-01 14:48:16.838085,6,172,39.4061213952151,109.28580664294441,0,,
2,2014-07-01 16:00:20.838085,2014-07-01 16:45:48.838085,44,4,40.09360291022741,156.43260803066497,0,,
2,2014-07-01 17:55:29.886278,2014-07-01 18:06:31.886278,47,80,5.2901600737739125,161.72276810443887,0,,
2,2014-07-01 19:27:53.934763,2014-07-01 19:33:11.934763,64,47,1.7569452724330392,163.4797133768719,0,,
2,2014-07-01 20:28:50.934763,2014-07-01 20:35:24.934763,163,129,3.7396755401800825,184.94574712465433,1,0,A01
2,2014-07-01 22:34:57.934763,2014-07-01 22:59:05.934763,146,69,20.24093298036023,21.233085469209037,0,,
2,2014-07-01 23:12:25.934763,2014-07-01 23:16:55.934763,65,14,1.9530546259930337,24.40940128844681,0,,
2,2014-07-01 23:29:36.513710,2014-07-01 23:43:19.513710,29,81,9.50294657680792,34.86226598468169,0,,
2,2014-07-02 00:33:54.847043,2014-07-02 00:56:41.847043,52,51,7.9018021814378026,52.98835354412261,0,,
2,2014-07-02 01:19:48.347043,2014-07-02 01:26:21.347043,1,19,2.9338534811976684,59.94715145251648,0,,
2,2014-07-02 01:45:27.347043,2014-07-02 02:00:43.347043,20,95,7.956697169586233,72.43422385530891,0,,
2,2014-07-02 03:38:26.347043,2014-07-02 03:47:13.347043,52,41,5.390594345198213,89.10112171145612,0,,
2,2014-07-02 04:17:01.680376,2014-07-02 04:22:08.180376,1,48,2.3997509558478654,100.29518372126726,0,,
2,2014-07-02 05:53:09.925135,2014-07-02 05:58:24.925135,32,11,3.7941768242051737,104.08936054547243,0,,
2,2014-07-02 06:13:54.525135,2014-07-02 06:22:13.525135,6,1,2.4297162105262644,111.67116565346087,0,,
2,2014-07-02 06:45:22.025135,2014-07-02 07:26:33.025135,5,163,24.379371906151576,137.89138129766343,0,,
2,2014-07-02 07:49:53.025135,2014-07-02 08:27:37.025135,212,105,13.823030284170976,153.16441325059807,0,,
2,2014-07-02 08:46:06.525135,2014-07-02 08:59:48.525135,131,30,53.08498487222222,206.87891975897332,1,0,A01
2,2014-07-02 10:38:59.525135,2014-07-02 10:42:37.525135,39,42,1.1051582440010947,2.8609138528595404,0,,
2,2014-07-02 10:55:55.525135,2014-07-02 11:06:58.025135,39,127,3.2150696468301234,6.765722175763242,0,,
2,2014-07-02 12:08:47.025135,2014-07-02 12:22:34.025135,129,34,10.423104356909464,25.05171542492659,0,,
2,2014-07-02 12:30:26.525135,2014-07-02 12:38:30.525135,59,43,4.5556389505919,31.06861375393106,0,,
2,2014-07-02 12:51:11.525135,2014-07-02 12:58:52.858468,63,25,1.9383795706051103,35.63745225140772,0,,
2,2014-07-02 13:23:32.858468,2014-07-02 13:29:27.191801,10,12,1.6731266424069249,46.734774291595976,1,0,A01
2,2014-07-02 15:15:06.737256,2014-07-02 15:25:02.737256,10,17,3.521828139604168,4.704926047333103,0,,
2,2014-07-02 16:01:30.737256,2014-07-02 16:05:02.737256,46,51,1.7674929321869468,10.57998769416433,0,,
2,2014-07-02 16:19:06.937256,2014-07-02 16:30:21.437256,63,26,4.764077624172146,16.050145043640715,0,,
2,2014-07-02 16:43:18.437256,2014-07-02 17:00:10.103923,20,117,8.550524258463408,25.7912343778067,0,,
2,2014-07-02 17:12:35.103923,2014-07-02 17:39:55.103923,50,26,6.549090700955446,35.34684469883766,0,,
2,2014-07-02 18:38:31.603923,2014-07-02 19:20:24.603923,67,74,14.187705613235652,55.91610189862834,0,,
2,2014-07-02 20:15:17.603923,2014-07-02 20:19:18.103923,30,41,2.410421321702142,75.98428292525864,0,,
2,2014-07-02 20:38:33.831196,2014-07-02 20:47:49.206196,33,34,2.841036559052692,79.76346405635235,0,,
2,2014-07-02 21:32:43.206196,2014-07-02 21:37:55.706196,16,1,2.2728754837391145,97.1208870935888,0,,
2,2014-07-02 21:55:53.568265,2014-07-02 22:02:10.875957,6,0,1.94859007218398,100.31314704530769,0,,
2,2014-07-02 22:22:17.260572,2014-07-02 22:47:47.260572,2,47,17.236214445260178,124.79979764212503,0,,
2,2014-07-02 23:02:38.260572,2014-07-02 23:12:11.260572,52,37,7.7974888187323135,137.0666822177581,0,,
2,2014-07-02 23:26:21.848807,2014-07-02 23:45:07.848807,48,41,5.275850464154527,143.1859044864523,0,,
2,2014-07-03 00:26:31.848807,2014-07-03 00:33:18.048807,6,14,3.199312430679602,159.88703486906982,0,,
2,2014-07-03 00:51:44.263093,2014-07-03 01:08:44.263093,2,44,10.473594672887025,172.75401293987764,0,,
2,2014-07-03 02:57:17.953960,2014-07-03 03:30:28.953960,44,206,29.39190106685432,202.14591400673197,1,10,E01
2,2014-07-03 05:36:24.953960,2014-07-03 06:02:54.953960,186,11,19.449097481791387,20.80038942595741,0,,
2,2014-07-03 06:18:53.453960,2014-07-03 06:29:05.787293,0,3,7.538058908772162,35.6051297500715,0,,
2,2014-07-03 07:01:20.787293,2014-07-03 07:40:11.787293,26,180,33.23434293658272,79.83286367920101,0,,
2,2014-07-03 09:01:33.787293,2014-07-03 09:25:08.787293,91,163,10.306092978612488,112.36622015223313,0,,
2,2014-07-03 10:03:31.787293,2014-07-03 10:19:24.787293,120,32,7.6128716917339005,124.23587757380888,0,,
2,2014-07-03 10:29:23.287293,2014-07-03 10:41:22.953960,39,65,5.891463569611787,130.7640750632578,0,,
2,2014-07-03 11:16:34.953960,2014-07-03 11:25:49.953960,11,6,4.922074836654558,154.57302064587483,0,,
2,2014-07-03 11:36:58.578960,2014-07-03 11:49:32.778960,4,17,2.6077797824448368,158.17357068938145,0,,
2,2014-07-03 11:59:49.778960,2014-07-03 12:05:08.112293,27,48,2.5809537324696143,190.887877342282,1,0,A01
2,2014-07-03 14:10:32.612293,2014-07-03 14:15:25.612293,10,9,5.059909875821685,13.06372886695673,0,,
2,2014-07-03 14:39:44.390071,2014-07-03 14:56:18.390071,19,17,6.289378630208813,20.521150136688544,0,,
2,2014-07-03 15:51:44.890071,2014-07-03 16:10:59.390071,11,4,7.550673745347898,39.803394167640796,0,,
2,2014-07-03 16:29:34.082379,2014-07-03 16:53:12.082379,6,15,12.108209893351637,53.07750946895566,0,,
2,2014-07-03 17:18:30.749046,2014-07-03 18:27:44.749046,9,14,14.873610379329753,69.21874134395443,0,,
2,2014-07-03 19:24:19.749046,2014-07-03 19:32:23.463332,0,4,2.3371836221454063,75.22408030778888,0,,
2,2014-07-03 19:57:32.213332,2014-07-03 20:10:52.213332,16,4,1.5207522549112245,77.70333773728161,0,,
2,2014-07-03 20:38:31.963332,2014-07-03 20:58:34.463332,0,140,7.950321808247904,90.0628820571492,0,,
2,2014-07-03 21:31:44.463332,2014-07-03 21:38:06.463332,154,5,4.189878927828831,98.774995173176,0,,
2,2014-07-03 21:55:27.046665,2014-07-03 22:08:01.046665,0,36,4.291878577879993,105.76046712740195,0,,
2,2014-07-03 22:21:18.796665,2014-07-03 22:30:40.296665,26,45,4.945728853580593,112.18794391182242,0,,
2,2014-07-03 22:47:13.368094,2014-07-03 22:53:30.368094,54,54,2.207414415216985,115.02798524700069,0,,
2,2014-07-03 23:02:07.368094,2014-07-03 23:08:48.368094,53,61,1.6501243503533611,117.83672838271238,0,,
2,2014-07-03 23:44:20.868094,2014-07-03 23:50:41.118094,29,0,1.8494218786250545,124.20598162735867,0,,
2,2014-07-04 00:05:03.987659,2014-07-04 00:14:02.487659,0,6,5.4893163910506395,130.72294713083627,0,,
2,2014-07-04 00:26:41.008492,2014-07-04 00:34:09.008492,4,48,5.424930475519153,137.1406478674172,0,,
2,2014-07-04 01:13:12.008492,2014-07-04 01:20:12.008492,4,3,2.9804061460476023,151.54274884040063,0,,
2,2014-07-04 01:32:49.008492,2014-07-04 01:53:30.008492,37,96,16.42681389751131,172.71384690583363,0,,
2,2014-07-04 02:12:44.675159,2014-07-04 02:30:33.675159,101,45,6.1593621924311135,180.85396325937438,1,8,E11
2,2014-07-04 04:11:46.175159,2014-07-04 04:18:49.175159,54,53,3.3954884456506527,4.028115365611928,0,,
2,2014-07-04 04:40:36.175159,2014-07-04 04:51:24.175159,65,18,8.750463538565599,16.255621017593196,0,,
2,2014-07-04 05:10:59.675159,2014-07-04 05:15:59.960873,4,7,1.3610561239619443,21.777133924876477,0,,
2,2014-07-04 05:30:20.960873,2014-07-04 05:35:19.294206,4,11,2.205581990415131,25.612249525393857,0,,
2,2014-07-04 06:18:34.294206,2014-07-04 06:24:45.294206,17,37,2.0975477813066297,29.2235462458235,0,,
2,2014-07-04 06:34:38.794206,2014-07-04 06:49:27.794206,23,76,7.445421254130426,38.25662651711669,0,,
2,2014-07-04 07:47:00.794206,2014-07-04 08:28:44.794206,150,10,6.173240028606227,60.95390035309025,0,,
2,2014-07-04 08:43:04.294206,2014-07-04 08:50:14.151349,1,9,1.7102200968603842,64.4544881073194,0,,
2,2014-07-04 09:13:02.937063,2014-07-04 09:25:47.937063,11,48,3.5572158520387824,69.0735020589647,0,,
2,2014-07-04 10:01:59.937063,2014-07-04 10:13:43.937063,138,127,5.621838488945238,86.9936027999771,0,,
2,2014-07-04 10:27:52.937063,2014-07-04 10:32:21.937063,55,67,1.9783290360845733,92.54107646348271,0,,
2,2014-07-04 10:45:08.937063,2014-07-04 10:54:59.937063,128,101,2.8707908061567617,96.66949292823676,0,,
2,2014-07-04 11:17:04.437063,2014-07-04 11:25:57.103730,121,75,1.8992630741176888,100.70200604337471,0,,
2,2014-07-04 11:47:47.603730,2014-07-04 12:04:02.603730,36,103,2.620558203434228,105.82338675264138,0,,
2,2014-07-04 12:37:07.603730,2014-07-04 12:44:48.603730,141,99,4.07526737224852,115.77851203365766,0,,
2,2014-07-04 12:53:34.353730,2014-07-04 12:56:43.353730,138,74,1.7223525406072075,120.07894779332429,0,,
2,2014-07-04 13:26:09.353730,2014-07-04 13:50:16.353730,36,12,15.062898426157009,141.90144891541132,1,0,A01
2,2014-07-04 16:43:35.221146,2014-07-04 16:54:04.221146,30,26,4.750663557442769,4.750663557442769,0,,
2,2014-07-04 17:09:41.921146,2014-07-04 17:24:22.921146,20,6,8.318101187828312,14.259329820973656,0,,
2,2014-07-04 20:07:07.921146,2014-07-04 20:31:17.921146,101,176,17.335075541358897,60.73521654313541,0,,
2,2014-07-04 20:52:54.921146,2014-07-04 20:56:04.921146,30,25,1.7295023036033863,67.20177061930353,0,,
2,2014-07-04 21:44:14.921146,2014-07-04 22:06:01.921146,63,91,11.38264186834408,82.61755468843691,0,,
2,2014-07-04 22:38:40.921146,2014-07-04 22:46:40.421146,51,63,1.2005054323329538,92.2802375881599,0,,
2,2014-07-04 23:13:11.421146,2014-07-04 23:24:53.087813,78,164,4.4000435527695325,99.1078117055468,0,,
2,2014-07-05 00:08:41.087813,2014-07-05 00:23:16.087813,7,9,8.896440159305344,128.54880452500214,0,,
2,2014-07-05 01:20:22.087813,2014-07-05 01:37:04.087813,79,6,11.512926943433586,153.36119983522292,0,,
2,2014-07-05 01:49:44.474177,2014-07-05 01:56:13.140844,4,8,3.2378385398409497,157.59180863612562,0,,
2,2014-07-05 02:10:59.658085,2014-07-05 02:16:49.658085,8,80,17.349448758793393,175.85405254543392,0,,
2,2014-07-05 02:43:48.324752,2014-07-05 02:51:20.991419,47,80,5.2901600737739125,187.58060973877303,1,0,A01
2,2014-07-05 05:12:47.491419,2014-07-05 05:18:53.491419,21,5,1.5382311394547623,11.219092578773196,0,,
2,2014-07-05 05:33:25.824752,2014-07-05 06:00:15.824752,0,102,23.53601404761249,37.448700002731655,0,,
2,2014-07-05 06:19:35.158085,2014-07-05 06:23:10.658085,125,110,2.647092036361605,41.897484634998705,0,,
2,2014-07-05 06:37:01.158085,2014-07-05 06:56:16.158085,133,1,19.699090902514016,67.80342569601194,0,,
2,2014-07-05 08:00:20.158085,2014-07-05 08:31:01.158085,211,159,13.075258503351495,130.16846956028564,0,,
2,2014-07-05 10:27:35.547829,2014-07-05 10:34:13.047829,9,26,3.1093840591322457,133.2778536194179,0,,
2,2014-07-05 10:55:29.114496,2014-07-05 11:07:41.114496,20,17,7.452511035141761,141.92092973026223,0,,
2,2014-07-05 11:30:41.314496,2014-07-05 11:38:30.064496,12,7,1.275007054294952,145.31429341215315,1,8,E11
2,2014-07-05 13:23:21.564496,2014-07-05 13:28:11.897829,13,6,2.0965888159557187,3.4302817142967177,0,,
2,2014-07-05 13:39:47.772829,2014-07-05 13:44:48.772829,4,6,1.3906667411085099,5.813718716466992,0,,
2,2014-07-05 14:02:03.106162,2014-07-05 14:10:28.439495,23,11,2.131405508814633,10.328654281773154,0,,
2,2014-07-05 14:18:53.939495,2014-07-05 14:24:56.939495,35,57,3.4049029827317483,16.215258413409735,0,,
2,2014-07-05 14:52:46.939495,2014-07-05 15:00:33.939495,28,10,3.551153827958003,25.388180764929125,0,,
2,2014-07-05 15:12:37.307916,2014-07-05 15:33:03.307916,1,89,12.4672700857938,39.64581850809169,0,,
2,2014-07-05 15:47:20.307916,2014-07-05 15:54:52.307916,85,89,1.2853269590361749,42.150890900464496,1,0,A01
2,2014-07-05 17:38:15.307916,2014-07-05 17:49:19.307916,85,108,1.7587209558787869,2.978466389215416,0,,
2,2014-07-05 18:04:57.307916,2014-07-05 18:13:11.307916,134,89,1.8542486788672945,5.786551503950745,0,,
2,2014-07-05 18:26:59.307916,2014-07-05 18:44:56.307916,64,82,15.491960636347423,23.8802267606437,0,,
2,2014-07-05 19:15:14.307916,2014-07-05 19:22:57.307916,127,146,5.871011492096199,32.63784175275035,0,,
2,2014-07-05 19:50:45.307916,2014-07-05 19:56:54.307916,149,60,2.79095734256504,39.744122095047246,0,,
2,2014-07-05 20:16:07.217007,2014-07-05 20:22:58.717007,45,60,1.5377253475492811,42.48249354040352,0,,
2,2014-07-05 20:42:44.717007,2014-07-05 20:51:56.717007,39,111,5.530434407669366,51.572918482141546,0,,
2,2014-07-05 21:02:17.717007,2014-07-05 21:15:00.217007,129,102,4.042266924109832,56.7461477050898,0,,
2,2014-07-05 21:48:34.717007,2014-07-05 21:55:24.717007,163,104,2.194125213888835,63.04314940935032,0,,
2,2014-07-05 22:22:04.717007,2014-07-05 22:29:22.717007,133,126,2.9585992740016254,69.67027861544503,0,,
2,2014-07-05 23:03:06.717007,2014-07-05 23:16:22.717007,79,171,7.894965825002584,83.18139969190338,0,,
